season,date_code,weekending,region,Influenza_Category,Count
2017-2018,201748,11/26/17,Central,Influenza_A,9
2017-2018,201748,11/26/17,Central,Influenza_AH3,8
2017-2018,201748,11/26/17,Central,Influenza_AH1pdm09,1
2017-2018,201748,11/26/17,Central,Influenza_ANotSubtyped,0
2017-2018,201748,11/26/17,Central,Influenza_B,3
2017-2018,201748,11/26/17,Central,Influenza_BVictoria,1
2017-2018,201748,11/26/17,Central,Influenza_BYamagata,2
2017-2018,201748,11/26/17,Central,Influenza_BNotLineageTyped,0
2017-2018,201748,11/26/17,Central,Influenza_Total,12
2017-2018,201748,11/26/17,Central,Influenza_Tested,12
2017-2018,201748,11/26/17,Lower Southern,Influenza_A,32
2017-2018,201748,11/26/17,Lower Southern,Influenza_AH3,31
2017-2018,201748,11/26/17,Lower Southern,Influenza_AH1pdm09,0
2017-2018,201748,11/26/17,Lower Southern,Influenza_ANotSubtyped,1
2017-2018,201748,11/26/17,Lower Southern,Influenza_B,1
2017-2018,201748,11/26/17,Lower Southern,Influenza_BVictoria,0
2017-2018,201748,11/26/17,Lower Southern,Influenza_BYamagata,1
2017-2018,201748,11/26/17,Lower Southern,Influenza_BNotLineageTyped,0
2017-2018,201748,11/26/17,Lower Southern,Influenza_Total,33
2017-2018,201748,11/26/17,Lower Southern,Influenza_Tested,70
2017-2018,201748,11/26/17,Northern,Influenza_A,1
2017-2018,201748,11/26/17,Northern,Influenza_AH3,1
2017-2018,201748,11/26/17,Northern,Influenza_AH1pdm09,0
2017-2018,201748,11/26/17,Northern,Influenza_ANotSubtyped,0
2017-2018,201748,11/26/17,Northern,Influenza_B,0
2017-2018,201748,11/26/17,Northern,Influenza_BVictoria,0
2017-2018,201748,11/26/17,Northern,Influenza_BYamagata,0
2017-2018,201748,11/26/17,Northern,Influenza_BNotLineageTyped,0
2017-2018,201748,11/26/17,Northern,Influenza_Total,1
2017-2018,201748,11/26/17,Northern,Influenza_Tested,8
2017-2018,201748,11/26/17,Upper Southern,Influenza_A,15
2017-2018,201748,11/26/17,Upper Southern,Influenza_AH3,14
2017-2018,201748,11/26/17,Upper Southern,Influenza_AH1pdm09,1
2017-2018,201748,11/26/17,Upper Southern,Influenza_ANotSubtyped,0
2017-2018,201748,11/26/17,Upper Southern,Influenza_B,6
2017-2018,201748,11/26/17,Upper Southern,Influenza_BVictoria,1
2017-2018,201748,11/26/17,Upper Southern,Influenza_BYamagata,5
2017-2018,201748,11/26/17,Upper Southern,Influenza_BNotLineageTyped,0
2017-2018,201748,11/26/17,Upper Southern,Influenza_Total,21
2017-2018,201748,11/26/17,Upper Southern,Influenza_Tested,48
2017-2018,201749,12/03/17,Bay Area,Influenza_A,18
2017-2018,201749,12/03/17,Bay Area,Influenza_AH3,16
2017-2018,201749,12/03/17,Bay Area,Influenza_AH1pdm09,1
2017-2018,201749,12/03/17,Bay Area,Influenza_ANotSubtyped,1
2017-2018,201749,12/03/17,Bay Area,Influenza_B,3
2017-2018,201749,12/03/17,Bay Area,Influenza_BVictoria,0
2017-2018,201749,12/03/17,Bay Area,Influenza_BYamagata,3
2017-2018,201749,12/03/17,Bay Area,Influenza_BNotLineageTyped,0
2017-2018,201749,12/03/17,Bay Area,Influenza_Total,21
2017-2018,201749,12/03/17,Bay Area,Influenza_Tested,89
2017-2018,201749,12/03/17,California,Influenza_A,81
2017-2018,201749,12/03/17,California,Influenza_AH3,75
2017-2018,201749,12/03/17,California,Influenza_AH1pdm09,4
2017-2018,201749,12/03/17,California,Influenza_ANotSubtyped,2
2017-2018,201749,12/03/17,California,Influenza_B,17
2017-2018,201749,12/03/17,California,Influenza_BVictoria,3
2017-2018,201749,12/03/17,California,Influenza_BYamagata,9
2017-2018,201749,12/03/17,California,Influenza_BNotLineageTyped,5
2017-2018,201749,12/03/17,California,Influenza_Total,98
2017-2018,201749,12/03/17,California,Influenza_Tested,248
2017-2018,201749,12/03/17,Central,Influenza_A,4
2017-2018,201749,12/03/17,Central,Influenza_AH3,4
2017-2018,201749,12/03/17,Central,Influenza_AH1pdm09,0
2017-2018,201749,12/03/17,Central,Influenza_ANotSubtyped,0
2017-2018,201749,12/03/17,Central,Influenza_B,1
2017-2018,201749,12/03/17,Central,Influenza_BVictoria,0
2017-2018,201749,12/03/17,Central,Influenza_BYamagata,0
2017-2018,201749,12/03/17,Central,Influenza_BNotLineageTyped,1
2017-2018,201749,12/03/17,Central,Influenza_Total,5
2017-2018,201749,12/03/17,Central,Influenza_Tested,18
2017-2018,201749,12/03/17,Lower Southern,Influenza_A,40
2017-2018,201749,12/03/17,Lower Southern,Influenza_AH3,38
2017-2018,201749,12/03/17,Lower Southern,Influenza_AH1pdm09,2
2017-2018,201749,12/03/17,Lower Southern,Influenza_ANotSubtyped,0
2017-2018,201749,12/03/17,Lower Southern,Influenza_B,8
2017-2018,201749,12/03/17,Lower Southern,Influenza_BVictoria,3
2017-2018,201749,12/03/17,Lower Southern,Influenza_BYamagata,4
2017-2018,201749,12/03/17,Lower Southern,Influenza_BNotLineageTyped,1
2017-2018,201749,12/03/17,Lower Southern,Influenza_Total,48
2017-2018,201749,12/03/17,Lower Southern,Influenza_Tested,72
2017-2018,201749,12/03/17,Northern,Influenza_A,0
2017-2018,201749,12/03/17,Northern,Influenza_AH3,0
2017-2018,201749,12/03/17,Northern,Influenza_AH1pdm09,0
2017-2018,201749,12/03/17,Northern,Influenza_ANotSubtyped,0
2017-2018,201749,12/03/17,Northern,Influenza_B,0
2017-2018,201749,12/03/17,Northern,Influenza_BVictoria,0
2017-2018,201749,12/03/17,Northern,Influenza_BYamagata,0
2017-2018,201749,12/03/17,Northern,Influenza_BNotLineageTyped,0
2017-2018,201749,12/03/17,Northern,Influenza_Total,0
2017-2018,201749,12/03/17,Northern,Influenza_Tested,5
2017-2018,201749,12/03/17,Upper Southern,Influenza_A,19
2017-2018,201749,12/03/17,Upper Southern,Influenza_AH3,17
2017-2018,201749,12/03/17,Upper Southern,Influenza_AH1pdm09,1
2017-2018,201749,12/03/17,Upper Southern,Influenza_ANotSubtyped,1
2017-2018,201749,12/03/17,Upper Southern,Influenza_B,5
2017-2018,201749,12/03/17,Upper Southern,Influenza_BVictoria,0
2017-2018,201749,12/03/17,Upper Southern,Influenza_BYamagata,2
2017-2018,201749,12/03/17,Upper Southern,Influenza_BNotLineageTyped,3
2017-2018,201749,12/03/17,Upper Southern,Influenza_Total,24
2017-2018,201749,12/03/17,Upper Southern,Influenza_Tested,64
2017-2018,201750,12/10/17,Bay Area,Influenza_A,40
2017-2018,201750,12/10/17,Bay Area,Influenza_AH3,36
2017-2018,201750,12/10/17,Bay Area,Influenza_AH1pdm09,3
2017-2018,201750,12/10/17,Bay Area,Influenza_ANotSubtyped,1
2017-2018,201750,12/10/17,Bay Area,Influenza_B,6
2017-2018,201750,12/10/17,Bay Area,Influenza_BVictoria,1
2017-2018,201750,12/10/17,Bay Area,Influenza_BYamagata,5
2017-2018,201750,12/10/17,Bay Area,Influenza_BNotLineageTyped,0
2017-2018,201750,12/10/17,Bay Area,Influenza_Total,46
2017-2018,201750,12/10/17,Bay Area,Influenza_Tested,121
2017-2018,201750,12/10/17,California,Influenza_A,200
2017-2018,201750,12/10/17,California,Influenza_AH3,186
2017-2018,201750,12/10/17,California,Influenza_AH1pdm09,13
2017-2018,201750,12/10/17,California,Influenza_ANotSubtyped,1
2017-2018,201750,12/10/17,California,Influenza_B,34
2017-2018,201750,12/10/17,California,Influenza_BVictoria,12
2017-2018,201750,12/10/17,California,Influenza_BYamagata,14
2017-2018,201750,12/10/17,California,Influenza_BNotLineageTyped,8
2017-2018,201750,12/10/17,California,Influenza_Total,234
2017-2018,201750,12/10/17,California,Influenza_Tested,386
2017-2018,201750,12/10/17,Central,Influenza_A,20
2017-2018,201750,12/10/17,Central,Influenza_AH3,18
2017-2018,201750,12/10/17,Central,Influenza_AH1pdm09,2
2017-2018,201750,12/10/17,Central,Influenza_ANotSubtyped,0
2017-2018,201750,12/10/17,Central,Influenza_B,2
2017-2018,201750,12/10/17,Central,Influenza_BVictoria,1
2017-2018,201750,12/10/17,Central,Influenza_BYamagata,0
2017-2018,201750,12/10/17,Central,Influenza_BNotLineageTyped,1
2017-2018,201750,12/10/17,Central,Influenza_Total,22
2017-2018,201750,12/10/17,Central,Influenza_Tested,34
2017-2018,201750,12/10/17,Lower Southern,Influenza_A,96
2017-2018,201750,12/10/17,Lower Southern,Influenza_AH3,90
2017-2018,201750,12/10/17,Lower Southern,Influenza_AH1pdm09,6
2017-2018,201750,12/10/17,Lower Southern,Influenza_ANotSubtyped,0
2017-2018,201750,12/10/17,Lower Southern,Influenza_B,13
2017-2018,201750,12/10/17,Lower Southern,Influenza_BVictoria,4
2017-2018,201750,12/10/17,Lower Southern,Influenza_BYamagata,5
2017-2018,201750,12/10/17,Lower Southern,Influenza_BNotLineageTyped,4
2017-2018,201750,12/10/17,Lower Southern,Influenza_Total,109
2017-2018,201750,12/10/17,Lower Southern,Influenza_Tested,142
2017-2018,201750,12/10/17,Northern,Influenza_A,2
2017-2018,201750,12/10/17,Northern,Influenza_AH3,2
2017-2018,201750,12/10/17,Northern,Influenza_AH1pdm09,0
2017-2018,201750,12/10/17,Northern,Influenza_ANotSubtyped,0
2017-2018,201750,12/10/17,Northern,Influenza_B,2
2017-2018,201750,12/10/17,Northern,Influenza_BVictoria,1
2017-2018,201750,12/10/17,Northern,Influenza_BYamagata,0
2017-2018,201750,12/10/17,Northern,Influenza_BNotLineageTyped,1
2017-2018,201750,12/10/17,Northern,Influenza_Total,4
2017-2018,201750,12/10/17,Northern,Influenza_Tested,7
2017-2018,201750,12/10/17,Upper Southern,Influenza_A,42
2017-2018,201750,12/10/17,Upper Southern,Influenza_AH3,40
2017-2018,201750,12/10/17,Upper Southern,Influenza_AH1pdm09,2
2017-2018,201750,12/10/17,Upper Southern,Influenza_ANotSubtyped,0
2017-2018,201750,12/10/17,Upper Southern,Influenza_B,11
2017-2018,201750,12/10/17,Upper Southern,Influenza_BVictoria,5
2017-2018,201750,12/10/17,Upper Southern,Influenza_BYamagata,4
2017-2018,201750,12/10/17,Upper Southern,Influenza_BNotLineageTyped,2
2017-2018,201750,12/10/17,Upper Southern,Influenza_Total,53
2017-2018,201750,12/10/17,Upper Southern,Influenza_Tested,82
2017-2018,201751,12/17/17,Bay Area,Influenza_A,72
2017-2018,201751,12/17/17,Bay Area,Influenza_AH3,67
2017-2018,201751,12/17/17,Bay Area,Influenza_AH1pdm09,3
2017-2018,201751,12/17/17,Bay Area,Influenza_ANotSubtyped,2
2017-2018,201751,12/17/17,Bay Area,Influenza_B,7
2017-2018,201751,12/17/17,Bay Area,Influenza_BVictoria,1
2017-2018,201751,12/17/17,Bay Area,Influenza_BYamagata,5
2017-2018,201751,12/17/17,Bay Area,Influenza_BNotLineageTyped,1
2017-2018,201751,12/17/17,Bay Area,Influenza_Total,79
2017-2018,201751,12/17/17,Bay Area,Influenza_Tested,172
2017-2018,201751,12/17/17,California,Influenza_A,423
2017-2018,201751,12/17/17,California,Influenza_AH3,403
2017-2018,201751,12/17/17,California,Influenza_AH1pdm09,17
2017-2018,201751,12/17/17,California,Influenza_ANotSubtyped,3
2017-2018,201751,12/17/17,California,Influenza_B,61
2017-2018,201751,12/17/17,California,Influenza_BVictoria,8
2017-2018,201751,12/17/17,California,Influenza_BYamagata,34
2017-2018,201751,12/17/17,California,Influenza_BNotLineageTyped,19
2017-2018,201751,12/17/17,California,Influenza_Total,484
2017-2018,201751,12/17/17,California,Influenza_Tested,665
2017-2018,201751,12/17/17,Central,Influenza_A,20
2017-2018,201751,12/17/17,Central,Influenza_AH3,17
2017-2018,201751,12/17/17,Central,Influenza_AH1pdm09,3
2017-2018,201751,12/17/17,Central,Influenza_ANotSubtyped,0
2017-2018,201751,12/17/17,Central,Influenza_B,2
2017-2018,201751,12/17/17,Central,Influenza_BVictoria,0
2017-2018,201751,12/17/17,Central,Influenza_BYamagata,1
2017-2018,201751,12/17/17,Central,Influenza_BNotLineageTyped,1
2017-2018,201751,12/17/17,Central,Influenza_Total,22
2017-2018,201751,12/17/17,Central,Influenza_Tested,35
2017-2018,201751,12/17/17,Lower Southern,Influenza_A,245
2017-2018,201751,12/17/17,Lower Southern,Influenza_AH3,234
2017-2018,201751,12/17/17,Lower Southern,Influenza_AH1pdm09,10
2017-2018,201751,12/17/17,Lower Southern,Influenza_ANotSubtyped,1
2017-2018,201751,12/17/17,Lower Southern,Influenza_B,24
2017-2018,201751,12/17/17,Lower Southern,Influenza_BVictoria,5
2017-2018,201751,12/17/17,Lower Southern,Influenza_BYamagata,14
2017-2018,201751,12/17/17,Lower Southern,Influenza_BNotLineageTyped,5
2017-2018,201751,12/17/17,Lower Southern,Influenza_Total,269
2017-2018,201751,12/17/17,Lower Southern,Influenza_Tested,304
2017-2018,201751,12/17/17,Northern,Influenza_A,4
2017-2018,201751,12/17/17,Northern,Influenza_AH3,4
2017-2018,201751,12/17/17,Northern,Influenza_AH1pdm09,0
2017-2018,201751,12/17/17,Northern,Influenza_ANotSubtyped,0
2017-2018,201751,12/17/17,Northern,Influenza_B,5
2017-2018,201751,12/17/17,Northern,Influenza_BVictoria,0
2017-2018,201751,12/17/17,Northern,Influenza_BYamagata,1
2017-2018,201751,12/17/17,Northern,Influenza_BNotLineageTyped,4
2017-2018,201751,12/17/17,Northern,Influenza_Total,9
2017-2018,201751,12/17/17,Northern,Influenza_Tested,14
2017-2018,201751,12/17/17,Upper Southern,Influenza_A,82
2017-2018,201751,12/17/17,Upper Southern,Influenza_AH3,81
2017-2018,201751,12/17/17,Upper Southern,Influenza_AH1pdm09,1
2017-2018,201751,12/17/17,Upper Southern,Influenza_ANotSubtyped,0
2017-2018,201751,12/17/17,Upper Southern,Influenza_B,23
2017-2018,201751,12/17/17,Upper Southern,Influenza_BVictoria,2
2017-2018,201751,12/17/17,Upper Southern,Influenza_BYamagata,13
2017-2018,201751,12/17/17,Upper Southern,Influenza_BNotLineageTyped,8
2017-2018,201751,12/17/17,Upper Southern,Influenza_Total,105
2017-2018,201751,12/17/17,Upper Southern,Influenza_Tested,140
2017-2018,201752,12/24/17,Bay Area,Influenza_A,135
2017-2018,201752,12/24/17,Bay Area,Influenza_AH3,120
2017-2018,201752,12/24/17,Bay Area,Influenza_AH1pdm09,9
2017-2018,201752,12/24/17,Bay Area,Influenza_ANotSubtyped,6
2017-2018,201752,12/24/17,Bay Area,Influenza_B,25
2017-2018,201752,12/24/17,Bay Area,Influenza_BVictoria,2
2017-2018,201752,12/24/17,Bay Area,Influenza_BYamagata,12
2017-2018,201752,12/24/17,Bay Area,Influenza_BNotLineageTyped,11
2017-2018,201752,12/24/17,Bay Area,Influenza_Total,160
2017-2018,201752,12/24/17,Bay Area,Influenza_Tested,258
2017-2018,201752,12/24/17,California,Influenza_A,670
2017-2018,201752,12/24/17,California,Influenza_AH3,632
2017-2018,201752,12/24/17,California,Influenza_AH1pdm09,28
2017-2018,201752,12/24/17,California,Influenza_ANotSubtyped,10
2017-2018,201752,12/24/17,California,Influenza_B,121
2017-2018,201752,12/24/17,California,Influenza_BVictoria,16
2017-2018,201752,12/24/17,California,Influenza_BYamagata,61
2017-2018,201752,12/24/17,California,Influenza_BNotLineageTyped,44
2017-2018,201752,12/24/17,California,Influenza_Total,791
2017-2018,201752,12/24/17,California,Influenza_Tested,1020
2017-2018,201752,12/24/17,Central,Influenza_A,34
2017-2018,201752,12/24/17,Central,Influenza_AH3,34
2017-2018,201752,12/24/17,Central,Influenza_AH1pdm09,0
2017-2018,201752,12/24/17,Central,Influenza_ANotSubtyped,0
2017-2018,201752,12/24/17,Central,Influenza_B,7
2017-2018,201752,12/24/17,Central,Influenza_BVictoria,1
2017-2018,201752,12/24/17,Central,Influenza_BYamagata,1
2017-2018,201752,12/24/17,Central,Influenza_BNotLineageTyped,5
2017-2018,201752,12/24/17,Central,Influenza_Total,41
2017-2018,201752,12/24/17,Central,Influenza_Tested,51
2017-2018,201752,12/24/17,Lower Southern,Influenza_A,291
2017-2018,201752,12/24/17,Lower Southern,Influenza_AH3,278
2017-2018,201752,12/24/17,Lower Southern,Influenza_AH1pdm09,10
2017-2018,201752,12/24/17,Lower Southern,Influenza_ANotSubtyped,3
2017-2018,201752,12/24/17,Lower Southern,Influenza_B,34
2017-2018,201752,12/24/17,Lower Southern,Influenza_BVictoria,5
2017-2018,201752,12/24/17,Lower Southern,Influenza_BYamagata,19
2017-2018,201752,12/24/17,Lower Southern,Influenza_BNotLineageTyped,10
2017-2018,201752,12/24/17,Lower Southern,Influenza_Total,325
2017-2018,201752,12/24/17,Lower Southern,Influenza_Tested,400
2017-2018,201752,12/24/17,Northern,Influenza_A,3
2017-2018,201752,12/24/17,Northern,Influenza_AH3,3
2017-2018,201752,12/24/17,Northern,Influenza_AH1pdm09,0
2017-2018,201752,12/24/17,Northern,Influenza_ANotSubtyped,0
2017-2018,201752,12/24/17,Northern,Influenza_B,0
2017-2018,201752,12/24/17,Northern,Influenza_BVictoria,0
2017-2018,201752,12/24/17,Northern,Influenza_BYamagata,0
2017-2018,201752,12/24/17,Northern,Influenza_BNotLineageTyped,0
2017-2018,201752,12/24/17,Northern,Influenza_Total,3
2017-2018,201752,12/24/17,Northern,Influenza_Tested,9
2017-2018,201752,12/24/17,Upper Southern,Influenza_A,207
2017-2018,201752,12/24/17,Upper Southern,Influenza_AH3,197
2017-2018,201752,12/24/17,Upper Southern,Influenza_AH1pdm09,9
2017-2018,201752,12/24/17,Upper Southern,Influenza_ANotSubtyped,1
2017-2018,201752,12/24/17,Upper Southern,Influenza_B,55
2017-2018,201752,12/24/17,Upper Southern,Influenza_BVictoria,8
2017-2018,201752,12/24/17,Upper Southern,Influenza_BYamagata,29
2017-2018,201752,12/24/17,Upper Southern,Influenza_BNotLineageTyped,18
2017-2018,201752,12/24/17,Upper Southern,Influenza_Total,262
2017-2018,201752,12/24/17,Upper Southern,Influenza_Tested,302
2017-2018,201801,12/31/17,Bay Area,Influenza_A,252
2017-2018,201801,12/31/17,Bay Area,Influenza_AH3,227
2017-2018,201801,12/31/17,Bay Area,Influenza_AH1pdm09,8
2017-2018,201801,12/31/17,Bay Area,Influenza_ANotSubtyped,17
2017-2018,201801,12/31/17,Bay Area,Influenza_B,39
2017-2018,201801,12/31/17,Bay Area,Influenza_BVictoria,1
2017-2018,201801,12/31/17,Bay Area,Influenza_BYamagata,5
2017-2018,201801,12/31/17,Bay Area,Influenza_BNotLineageTyped,33
2017-2018,201801,12/31/17,Bay Area,Influenza_Total,291
2017-2018,201801,12/31/17,Bay Area,Influenza_Tested,424
2017-2018,201801,12/31/17,California,Influenza_A,779
2017-2018,201801,12/31/17,California,Influenza_AH3,724
2017-2018,201801,12/31/17,California,Influenza_AH1pdm09,36
2017-2018,201801,12/31/17,California,Influenza_ANotSubtyped,19
2017-2018,201801,12/31/17,California,Influenza_B,162
2017-2018,201801,12/31/17,California,Influenza_BVictoria,12
2017-2018,201801,12/31/17,California,Influenza_BYamagata,70
2017-2018,201801,12/31/17,California,Influenza_BNotLineageTyped,80
2017-2018,201801,12/31/17,California,Influenza_Total,941
2017-2018,201801,12/31/17,California,Influenza_Tested,1272
2017-2018,201801,12/31/17,Central,Influenza_A,46
2017-2018,201801,12/31/17,Central,Influenza_AH3,41
2017-2018,201801,12/31/17,Central,Influenza_AH1pdm09,5
2017-2018,201801,12/31/17,Central,Influenza_ANotSubtyped,0
2017-2018,201801,12/31/17,Central,Influenza_B,5
2017-2018,201801,12/31/17,Central,Influenza_BVictoria,1
2017-2018,201801,12/31/17,Central,Influenza_BYamagata,3
2017-2018,201801,12/31/17,Central,Influenza_BNotLineageTyped,1
2017-2018,201801,12/31/17,Central,Influenza_Total,51
2017-2018,201801,12/31/17,Central,Influenza_Tested,78
2017-2018,201801,12/31/17,Lower Southern,Influenza_A,311
2017-2018,201801,12/31/17,Lower Southern,Influenza_AH3,300
2017-2018,201801,12/31/17,Lower Southern,Influenza_AH1pdm09,10
2017-2018,201801,12/31/17,Lower Southern,Influenza_ANotSubtyped,1
2017-2018,201801,12/31/17,Lower Southern,Influenza_B,60
2017-2018,201801,12/31/17,Lower Southern,Influenza_BVictoria,9
2017-2018,201801,12/31/17,Lower Southern,Influenza_BYamagata,31
2017-2018,201801,12/31/17,Lower Southern,Influenza_BNotLineageTyped,20
2017-2018,201801,12/31/17,Lower Southern,Influenza_Total,371
2017-2018,201801,12/31/17,Lower Southern,Influenza_Tested,422
2017-2018,201801,12/31/17,Northern,Influenza_A,3
2017-2018,201801,12/31/17,Northern,Influenza_AH3,3
2017-2018,201801,12/31/17,Northern,Influenza_AH1pdm09,0
2017-2018,201801,12/31/17,Northern,Influenza_ANotSubtyped,0
2017-2018,201801,12/31/17,Northern,Influenza_B,11
2017-2018,201801,12/31/17,Northern,Influenza_BVictoria,0
2017-2018,201801,12/31/17,Northern,Influenza_BYamagata,0
2017-2018,201801,12/31/17,Northern,Influenza_BNotLineageTyped,11
2017-2018,201801,12/31/17,Northern,Influenza_Total,14
2017-2018,201801,12/31/17,Northern,Influenza_Tested,34
2017-2018,201801,12/31/17,Upper Southern,Influenza_A,167
2017-2018,201801,12/31/17,Upper Southern,Influenza_AH3,153
2017-2018,201801,12/31/17,Upper Southern,Influenza_AH1pdm09,13
2017-2018,201801,12/31/17,Upper Southern,Influenza_ANotSubtyped,1
2017-2018,201801,12/31/17,Upper Southern,Influenza_B,47
2017-2018,201801,12/31/17,Upper Southern,Influenza_BVictoria,1
2017-2018,201801,12/31/17,Upper Southern,Influenza_BYamagata,31
2017-2018,201801,12/31/17,Upper Southern,Influenza_BNotLineageTyped,15
2017-2018,201801,12/31/17,Upper Southern,Influenza_Total,214
2017-2018,201801,12/31/17,Upper Southern,Influenza_Tested,314
2017-2018,201802,01/07/18,Bay Area,Influenza_A,236
2017-2018,201802,01/07/18,Bay Area,Influenza_AH3,194
2017-2018,201802,01/07/18,Bay Area,Influenza_AH1pdm09,20
2017-2018,201802,01/07/18,Bay Area,Influenza_ANotSubtyped,22
2017-2018,201802,01/07/18,Bay Area,Influenza_B,26
2017-2018,201802,01/07/18,Bay Area,Influenza_BVictoria,0
2017-2018,201802,01/07/18,Bay Area,Influenza_BYamagata,6
2017-2018,201802,01/07/18,Bay Area,Influenza_BNotLineageTyped,20
